"Turbine_ID","Previous_Over_current_Trips","Lubrication_Type","New_Seal","Planned_shutdowns","Average_RPM","Asset_Age_Score","Average_Vibration_Score","Torque_rating","Bearing_Weight_Score","Insulation_Rating","Fatigue_Score","Asset_Failure","Inspection_in_last_6 Months","Minor_Component_Failure_Last_6_months","Major_Component _Failure_Last_6_months","Proactive_Part_Replacement_Last_6_months","Inspection_Last_3_months","Proactive_Asset_Replacement_Last_3 months"
"66","0","0","1","1","1646","0","2","2","38","37","0.0","0","0","0","0","0","0","0"
"662","3","0","1","3","4960","156","335","4","29","102","12.041595","1","0","0","0","0","0","0"
"846","0","0","0","0","3954","647","748","0","36","62","18.894444","1","0","0","0","0","0","0"
"1101","0","0","0","3","5390","93","490","5","6","138","8.246211","0","0","0","0","0","2","0"
"1164","0","0","2","0","2707","58","153","2","27","49","0.0","1","0","0","0","0","0","0"
"1704","0","0","1","1","1777","0","41","2","0","12","0.0","0","0","0","0","0","0","0"
"175","0","4","0","0","1843","0","31","0","0","21","0.0","1","0","0","0","0","0","0"
"2195","0","0","1","1","4814","181","474","2","65","91","0.0","0","0","0","0","0","0","0"
"2207","0","0","1","1","2163","141","175","2","78","38","4.242641","0","0","0","0","0","0","0"
"2366","0","0","2","1","7005","266","336","3","36","81","5.196152","0","0","0","0","0","0","0"
"2424","0","0","0","0","1525","142","291","0","0","24","0.0","0","0","0","0","0","0","0"
"2656","1","0","0","0","1716","145","325","0","61","45","0.0","0","0","0","0","0","0","0"
"3376","0","0","0","0","626","0","15","0","0","9","0.0","0","0","0","0","0","0","0"
"3427","0","0","1","2","344","2","12","3","0","16","0.0","0","0","0","0","0","0","0"
"3501","1","1","2","5","2902","307","454","7","251","41","0.0","0","0","0","0","0","0","0"
"3620","1","0","2","0","569","0","41","2","0","8","0.0","0","0","0","0","0","0","0"
"760","0","0","0","0","1269","40","94","0","6","16","0.0","0","0","0","0","0","0","0"
"771","0","0","1","1","1997","101","214","3","19","40","8.831761","0","0","0","0","0","0","0"
"91","0","16","1","1","1065","15","43","2","0","17","0.0","0","0","0","0","0","0","0"
"94","1","0","0","0","1858","67","80","0","15","48","0.0","0","0","0","0","0","0","0"
"1279","0","0","0","1","885","2","8","1","0","11","0.0","0","0","0","0","0","0","0"
"137","0","0","1","2","602","0","12","3","0","4","0.0","0","0","0","0","0","0","0"
"1618","0","0","0","0","6289","151","362","0","87","121","1.0","0","0","0","0","0","0","0"
"2196","1","1","0","0","984","33","137","0","0","17","3.872983","0","0","0","0","0","0","0"
"2411","4","0","8","11","6210","350","837","21","113","104","16.822604","1","0","0","0","0","2","0"
"2466","0","2","0","0","5599","0","147","0","0","75","0.0","0","0","0","0","0","0","0"
"2730","0","0","1","0","640","26","76","1","0","9","0.0","0","0","0","0","0","0","0"
"3136","0","0","0","0","1185","55","210","0","27","20","7.071068","0","0","0","0","0","0","0"
"3203","0","0","5","7","6493","239","478","13","202","103","0.0","0","0","1","0","0","0","0"
"3260","0","0","0","0","4645","330","536","0","273","73","17.378147","0","0","0","0","0","0","0"
"3298","0","0","3","3","5956","344","594","6","114","109","1.0","0","0","0","0","0","0","0"
"469","0","0","1","0","3244","173","414","1","20","71","7.745967","0","0","0","0","0","0","0"
"583","3","2","0","2","5056","94","279","2","5","60","0.0","0","0","0","0","0","0","0"
"72","0","0","1","2","942","35","62","3","0","17","0.0","0","0","0","0","0","0","0"
"74","0","0","0","0","637","0","38","0","0","11","0.0","0","0","0","0","0","0","0"
"767","0","0","0","3","2938","112","382","3","33","53","4.690416","1","0","0","0","0","0","0"
"1517","1","0","0","0","6244","222","805","0","32","112","7.745967","1","0","0","0","0","0","0"
"161","1","0","1","3","4201","226","447","4","24","85","0.0","0","0","0","0","0","0","0"
"1615","0","0","0","0","6628","11","399","0","5","160","0.0","1","0","0","0","0","0","0"
"1850","0","0","0","0","240","0","18","0","0","3","0.0","0","0","0","0","0","0","0"
"1885","0","0","0","0","3291","46","347","0","7","91","0.0","0","0","0","0","0","0","0"
"2057","0","0","1","3","1906","54","84","4","32","15","2.828427","0","0","0","0","0","0","0"
"2182","0","0","0","2","2891","196","383","3","188","71","1.732051","0","0","0","1","0","0","0"
"2227","0","0","1","1","725","0","0","2","0","3","0.0","1","0","0","0","0","0","0"
"2234","3","0","2","6","3621","601","819","11","342","63","22.93469","1","0","1","1","0","1","0"
"2239","0","0","0","5","4727","18","446","5","21","92","0.0","0","0","0","0","0","0","0"
"2503","0","0","3","3","8833","216","591","6","158","120","0.0","0","0","0","0","0","0","0"
"2539","2","2","4","8","2840","249","536","12","203","66","0.0","1","0","0","0","0","0","0"
"3006","0","0","0","0","1749","53","112","0","21","22","0.0","0","0","0","0","0","0","0"
"3216","0","0","0","2","3383","83","258","2","95","62","8.485281","1","0","0","0","0","0","0"
"3290","0","0","0","0","602","0","0","0","0","3","0.0","1","0","0","0","0","0","0"
"3470","1","0","0","0","883","0","1","0","0","5","0.0","0","0","0","0","0","0","0"
"1073","0","0","0","0","5440","321","610","0","50","89","0.0","0","0","0","0","0","0","0"
"1219","0","0","0","0","729","0","3","0","0","0","0.0","0","0","0","0","0","0","0"
"1634","2","0","0","3","3564","287","589","3","160","74","14.662878","1","0","0","0","0","0","0"
"1649","0","0","0","0","3703","0","37","0","0","54","0.0","0","0","0","0","0","0","0"
"1719","1","0","0","1","1232","45","109","1","19","10","5.09902","0","0","0","0","0","0","0"
"1761","1","1","2","5","9130","455","843","9","308","219","13.638182","1","0","2","0","0","0","0"
"1913","0","0","3","3","2719","37","121","6","12","58","0.0","0","0","0","0","0","0","0"
"2226","0","0","0","0","646","0","0","0","0","5","0.0","0","0","0","0","0","0","0"
"2301","0","0","0","0","1519","26","115","0","0","24","0.0","0","0","0","0","0","0","0"
"2378","1","0","0","0","7936","420","711","0","80","179","0.0","1","0","0","0","0","0","0"
"2399","0","0","0","0","2265","0","91","0","0","37","0.0","0","0","0","0","0","0","0"
"2527","0","0","2","2","6379","0","414","4","0","128","0.0","0","0","0","0","0","0","0"
"2548","0","0","2","5","4802","195","622","7","27","105","0.0","0","0","0","0","0","0","0"
"2883","2","0","0","2","3484","311","483","2","185","45","12.409674","1","0","0","0","0","0","0"
"2990","0","0","1","2","4417","538","617","3","70","70","23.10844","1","0","0","0","0","0","0"
"3571","1","0","1","1","2589","46","242","2","25","52","0.0","1","0","0","0","0","0","0"
"3587","0","0","0","1","785","0","265","1","0","11","0.0","0","0","0","0","0","0","0"
"392","0","0","0","0","662","23","41","0","9","13","0.0","0","0","0","0","0","0","0"
"637","3","0","1","3","3053","165","417","5","78","76","7.348469","1","0","0","1","0","0","0"
"677","4","1","3","6","4621","559","699","12","52","90","20.049938","1","0","0","2","0","1","0"
"758","0","0","0","0","1824","55","127","0","30","29","0.0","0","0","0","0","0","0","0"
"884","1","0","1","2","3850","225","255","3","19","56","12.688578","0","2","0","0","0","0","0"
"923","2","0","3","5","3149","96","331","8","43","71","7.81025","1","0","0","0","0","0","0"
"1292","0","0","1","2","4414","76","367","3","17","73","5.0","0","0","0","0","0","0","0"
"151","0","3","1","4","2305","34","85","5","6","47","0.0","0","0","0","0","0","0","0"
"1800","5","0","3","6","4431","242","629","11","51","99","0.0","1","0","0","1","0","1","0"
"1849","4","0","3","5","5888","220","637","9","100","131","6.082763","1","0","0","1","0","0","0"
"1873","0","0","1","3","3288","74","121","4","39","47","9.746794","0","0","0","0","0","0","0"
"2173","1","0","1","3","4286","85","159","4","39","32","0.0","0","0","0","0","0","0","0"
"2542","0","0","0","0","1723","18","138","0","10","38","0.0","0","0","0","0","0","0","0"
"2848","0","15","5","8","7510","181","374","14","111","133","7.874008","1","0","0","0","0","1","0"
"2916","0","0","1","1","4900","607","718","2","529","73","0.0","0","0","0","0","0","0","0"
"3045","6","0","6","14","5901","824","985","31","183","73","28.809721","1","0","10","0","0","1","0"
"3051","0","0","1","3","6623","866","1085","6","475","101","29.376862","1","0","1","1","0","0","0"
"3073","0","0","0","0","5468","160","502","0","75","113","0.0","0","0","0","0","0","0","0"
"3479","0","0","0","0","3419","0","61","0","14","49","0.0","0","0","0","0","0","0","0"
"355","0","0","0","0","395","0","3","0","0","7","0.0","0","0","0","0","0","0","0"
"3604","0","0","0","1","7234","0","431","1","0","181","0.0","0","0","0","0","0","0","0"
"489","2","1","3","5","5008","269","496","13","80","90","14.142136","1","0","0","3","0","2","0"
"661","0","0","1","2","3506","150","424","3","39","57","0.0","0","0","0","0","0","0","0"
"1102","1","0","0","1","5624","55","343","1","7","130","6.63325","0","0","0","0","0","0","0"
"1178","1","0","0","1","7921","112","573","1","23","182","0.0","0","0","0","0","0","0","0"
"1388","0","1","0","0","3395","0","32","0","4","12","0.0","0","0","0","0","0","0","0"
"1438","2","1","3","11","10187","376","1001","19","62","195","14.899664","1","0","3","0","0","2","0"
"1699","0","0","0","1","5754","263","525","1","144","152","3.872983","1","0","0","0","0","0","0"
"2010","0","0","1","1","1923","1","2","2","0","1","0.0","0","0","0","0","0","0","0"
"2159","0","0","0","0","3712","164","306","0","34","95","0.0","0","0","0","0","0","0","0"
"2518","6","0","3","11","6903","513","1005","19","108","245","20.223748","1","0","0","2","0","3","0"
"2769","0","0","0","0","2601","33","41","0","0","36","0.0","0","0","0","0","0","0","0"
"2852","0","0","0","0","3160","104","249","0","54","63","0.0","0","0","0","0","0","0","0"
"2907","0","0","1","2","4376","192","551","3","69","63","1.732051","0","0","0","0","0","0","0"
"3070","0","0","0","1","2695","49","96","1","15","34","4.358899","0","0","0","0","0","0","0"
"321","2","0","6","16","6296","865","985","29","36","94","28.982753","1","0","2","1","1","1","0"
"367","1","0","0","0","4041","82","193","0","8","26","8.185353","0","0","0","0","0","0","0"
"487","0","0","0","2","858","25","72","3","6","4","0.0","0","0","1","0","0","0","0"
"925","1","0","1","1","2378","20","164","2","12","39","0.0","0","0","0","0","0","0","0"
"1055","0","0","0","1","3432","67","250","1","24","87","1.0","0","0","0","0","0","0","0"
"1480","0","0","1","4","4075","0","577","5","0","70","0.0","0","0","0","0","0","0","0"
"1631","0","0","0","0","802","27","47","0","15","9","0.0","0","0","0","0","0","0","0"
"1776","0","1","1","2","7184","0","580","3","0","90","0.0","0","0","0","0","0","0","0"
"1855","0","1","0","0","2605","131","162","0","72","49","2.645751","0","0","0","0","0","0","0"
"2045","0","0","5","7","4957","252","537","13","84","85","0.0","0","0","0","0","0","1","0"
"2310","0","0","0","0","1638","0","27","0","0","9","0.0","0","0","0","0","0","0","0"
"2406","0","0","0","1","5372","173","258","1","49","97","12.845233","1","0","0","0","0","0","0"
"2707","0","0","0","2","2153","16","81","2","0","23","0.0","0","0","0","0","0","0","0"
"2849","0","0","0","0","1575","8","50","0","0","12","3.0","0","0","0","0","0","0","0"
"2983","2","0","1","2","5201","399","758","3","45","74","17.804494","1","0","0","0","0","0","0"
"3173","6","0","1","10","4308","448","628","11","112","65","21.0","1","0","0","0","0","0","0"
"3259","0","0","0","0","3989","306","559","0","233","78","0.0","0","0","0","0","0","0","0"
"3357","0","0","2","1","1538","200","333","3","70","20","0.0","0","0","0","0","0","0","0"
"353","1","0","1","10","3182","184","563","15","79","69","0.0","1","0","1","0","0","1","0"
"3648","0","0","0","0","5103","15","728","0","4","137","0.0","0","0","0","0","0","0","0"
"598","1","0","4","6","4921","414","660","10","178","83","18.248288","1","0","0","0","0","0","0"
"791","0","0","0","0","6329","94","377","0","24","112","1.0","1","0","0","0","0","0","0"
"809","3","0","0","0","5568","234","476","0","79","131","10.535654","1","0","0","0","0","0","0"
"1047","0","0","0","0","2689","224","285","0","52","62","10.440307","1","0","0","0","0","0","0"
"1142","0","0","0","0","1561","21","75","0","9","28","0.0","0","0","0","0","0","0","0"
"1548","1","0","1","1","3347","177","382","2","107","53","12.961481","0","0","0","0","0","0","0"
"1990","2","0","2","3","6164","525","662","5","219","78","22.36068","1","0","0","0","0","0","0"
"2146","1","0","1","1","4664","518","636","2","384","65","22.36068","0","0","0","0","0","0","0"
"2216","0","0","2","0","1195","0","3","2","0","8","0.0","0","0","0","0","0","0","0"
"2414","0","0","2","3","7714","128","168","5","43","77","2.0","0","0","0","0","0","0","0"
"2429","0","0","1","1","6091","0","511","2","21","107","0.0","0","0","0","0","0","0","0"
"262","5","0","3","11","7877","549","1011","17","41","161","25.019992","1","0","1","1","0","1","0"
"3155","0","0","0","0","2936","108","217","0","45","70","0.0","0","0","0","0","0","0","0"
"3163","1","0","1","4","3050","224","324","6","123","31","9.486833","1","1","0","0","0","1","0"
"3166","0","0","0","1","3389","26","385","1","17","65","4.472136","0","0","0","0","0","0","0"
"3227","5","0","2","8","4136","402","516","14","32","60","17.549929","0","0","2","0","1","2","0"
"3404","0","0","0","0","6090","0","258","0","0","148","0.0","0","0","0","0","0","0","0"
"3591","0","0","0","0","4582","20","278","0","0","104","0.0","0","0","0","0","0","0","0"
"499","0","0","0","5","3230","67","273","7","29","62","0.0","0","0","0","2","0","0","0"
"984","1","0","0","0","4241","111","336","0","34","75","8.717798","1","0","0","0","0","0","0"
"1153","0","0","1","1","838","9","26","2","0","8","0.0","0","0","0","0","0","0","0"
"129","0","0","1","3","3878","56","206","4","4","69","5.744563","1","0","0","0","0","0","0"
"1364","0","0","1","4","7827","604","822","5","91","129","1.732051","1","0","0","0","0","0","0"
"1366","0","0","0","2","3579","189","441","2","73","47","0.0","1","0","0","0","0","0","0"
"1546","1","0","0","1","3347","177","382","1","107","53","12.961481","1","0","0","0","0","0","0"
"1626","0","0","0","0","5771","56","427","0","31","143","3.0","0","0","0","0","0","0","0"
"2114","0","0","0","0","924","0","52","0","0","20","0.0","0","0","0","0","0","0","0"
"2472","0","0","0","2","1551","32","140","2","0","29","0.0","0","0","0","0","0","0","0"
"2499","0","0","1","1","2884","0","302","2","0","51","0.0","0","0","0","0","0","0","0"
"2515","6","0","4","12","6903","513","1005","23","108","245","20.223748","1","0","0","3","1","4","1"
"2651","0","0","0","1","842","0","11","1","0","9","0.0","1","0","0","0","0","0","0"
"2969","3","1","1","6","5229","416","747","9","207","104","20.0","1","0","2","0","0","0","0"
"3416","0","0","1","2","1821","1","347","3","34","34","0.0","1","0","0","0","0","0","0"
"368","1","0","0","1","2598","249","274","1","16","32","2.236068","0","0","0","0","0","0","0"
"579","0","0","0","0","3745","113","291","0","41","55","2.645751","1","0","0","0","0","0","0"
"1333","0","0","2","1","1526","23","37","4","0","12","0.0","0","0","0","0","0","1","0"
"1341","1","0","3","4","5577","197","522","7","77","92","6.324555","0","0","0","0","0","0","0"
"1586","2","0","3","4","13209","1233","1499","8","0","245","32.07803","1","0","0","0","0","1","0"
"1712","0","1","2","4","4086","230","386","7","103","78","9.380832","0","0","0","0","0","0","0"
"2029","0","1","1","1","541","0","64","2","0","5","0.0","0","0","0","0","0","0","0"
"2620","0","1","2","3","3804","131","346","5","16","50","0.0","1","0","0","0","0","0","0"
"2698","0","0","0","1","622","16","70","1","0","13","0.0","0","0","0","0","0","0","0"
"3133","0","0","0","0","4509","12","655","0","3","164","3.464102","0","0","0","0","0","0","0"
"3326","2","0","1","6","5301","350","552","10","83","93","18.681542","1","0","2","0","0","0","0"
"3477","0","0","0","0","2504","0","0","0","0","32","0.0","0","0","0","0","0","0","0"
"378","1","0","2","4","5933","303","564","9","16","110","1.414214","0","0","0","1","0","2","0"
"529","0","0","0","0","1530","0","185","0","0","22","0.0","0","0","0","0","0","0","0"
"608","0","0","0","2","2033","93","386","3","12","43","8.0","0","0","1","0","0","0","0"
"674","2","8","1","1","3499","327","632","2","39","57","14.142136","0","0","0","0","0","0","0"
"76","0","0","0","2","1650","69","118","2","9","38","0.0","1","0","0","0","0","0","0"
"942","0","0","0","0","1025","0","93","0","6","23","0.0","0","0","0","0","0","0","0"
"1002","1","0","1","3","5595","316","351","4","56","71","0.0","1","0","0","0","0","0","0"
"1125","0","0","0","0","3684","69","310","0","54","78","0.0","0","0","0","0","0","0","0"
"1154","0","0","0","1","1891","64","243","1","0","48","0.0","1","0","0","0","0","0","0"
"1522","2","1","1","4","10448","744","1032","7","43","155","5.09902","1","0","1","1","1","0","0"
